#	First Name	Last Name	Gender	Race	Nationality	Religion	Class	Looks	Role	Context	Source		
477	Zborza	Pruzamky	m	human	Thuvar	Hindu	Expert: 2 / Ranger: 3 / Bloodhound: 7 / Heir of Siberys: 2		"Banished advisor of Sudhabar Amusil Hapuri, friend of Kerama Hapuri, honest and loyal."	Subplot		1	
478	Ervalba	Pruzamky	f	human	Thuvar	Hindu	Bard: 3 / Artificer: 2		"Court jester, speaks brutal critique in poem form, loyal to Sudhabar Amusil Hapuri at all costs."	Adventuring		1	
479	Samajafa	Dimar	m	kobold	Thuvar	Hindu	Sorcerer		"Sudhabara, mother of Adit Hapuri, gives shelter to Kerama Hapuri, commands 4 war elefants and 180 warriors."	Nobility		1	
480	Lufu	Samedi	f	double kobold	Thuvar	Hindu	Bard: 1 / Wizard (enchanter): 5 / Cataclysm Mage: 4		"Nun. Daughter of the Sudhabar of castle Napur, lost everything but does not hate Sudhabar ."	The East		1	
481	Faiziya	al-Khaby	f	werechicken	Thuvar	Hindu	Fighter: 2		Ranger. Tours the land of Sudhabar Amusil Hapuri to seek him. Horrified by the strife between the three sons. Defender of the peasants.	The West		1	
482	Aghan	Sali	m	fish	Thuvar	Hindu			"Mercenary captain, has one elefant, 10 warriors and two musketmen under her command. Serves the highest bidder, currently serves Shooraveer Balad Hapuri."	The North		1	
483	Ahzaz	Kangan	f	human	Thuvar	Hindu	Wizard: 5 / Cataclysm Mage: 3		Priestess. Advises Sudhabar Amusil Hapuri and his sons. 	The South	Red box	1	
484	Kuzhi	Shajask	m	human	Thuvar	Hindu	Paladin:4/Bone Knight (FN):4		Castellan of castle Sehissi. 	The Metropolin		1	
485	Souri	Pishva	f	half dwarf	Helikite	Lutheran	Psion (seer)		"Cataphract, mercenary, bath builder, feels detached from other people because of her intelligence."	Key Plot		1	
486	Ered	Admiralty	f	human	Nithian	Norse	commoner: 3	"This young man has hair that is already starting to gray. He wraps himself warmly in thick yellow wools tied with leather belts, upon which he has a wicked-looking cleaver hanging. A fresh and infected tattoo of that looks like an upside-down fork is painted on his cheek."	"Former inquisitor assistant, turned to the Norse gods. Angry."	Subplot		1	
487	Maarit	DeJova	f	half kobold	Scholomancian	Hindu	Soulknife: 2		"Daughter of Lavoi Striansky, married into house Taty and not happy there. Wife of Senefy Taty"	Adventuring		1	
488	Wysym	Kamkam	m	centaur	Avalonian	Egyptian	Cleric: 5	Mid-sized man with short-cropped graying blonde hair. Wears a pink dressing gown and heavy goggles. Armed with a combined sword-pistol.	"Warlord, cockney, based on McArthur, aggressive and relentless, commands a massive army. Faithful to god Montu. Symbol: torch becomes a cobra snake. Younger brother of Edith Larkentor."	Nobility		1	
489	Helia	Perspective	f	chocolate golem	Avalonian	Egyptian	Artificer: 3 / Wizard (Necromancer): 3	"Large man with a thick brown beard, bushy eyebrows. Wears heavy chainmail and has a massive mace and shield. "	Lieutenant in the service of Warlord Paul Larkentor. Commands small groups of elite commandos. Fights with a heavy mace. Symbol: torch becomes cobra.	The East		1	
490	Chaco	Pikilla	m	plastic dragon	Averoignian	Sun	Wizard (conjurer): 1	"Small unshaved man with half-moon spectacles, a checkered cotton shirt and light blue pantaloons. Holds a leather document folder under his armpit."	"Tutor of Averoiginian, agent of Captain Hatib. "	The West	Red box	1	
491	Jamas		m	human	Patagonian	Buddhist	Artificer: 4		Dusk wizard. Has been hired to collect the aether of Nobo by a nobleman. Sends constant donations to Namakune Tenbunji.	The North		1	
492	Codar	Sentolov	m	human	Mezzoramian	Catholic	Barbarian: 2 / Warforged Juggernaut: 4		Arms dealer. Main customer is warlord Paul Lankentor. Boyoru Toshitaki stole from her. Buys weapons from Cyne Fernor.	The South		1	
493	Senefy	Taty	m	human	Paititi	Norse	Psychic Warrior: 6 / quori mindhunter: 3		Skald. Sometimes possessed by the Dryad. Her left hand was severed by Nenetzina Acalcos. Loyal retainer of Kerama Hapuri.	The Metropolin		1	
494	Dijra	Kor	f	human	Patagonian	Catholic	Scout: 1		"Priest from Hagra, friend of Quetzi"	Key Plot		1	
495	Din'elen	Koslus	f	human	Paititi	Egyptian	Artificer: 2 / Fighter: 2	"Tall thin man with pencil mustache, large eyes and arched eyebrows. His skin is tanned and his hair is jet-black. He wears tight boiled leather armor with steel armbands, bracers and ankle-bands and a steel-cap helmet, has a nasty curved knife in his belt and a long guisarme."	"Sergeant from Gono Cove, commands a combination of troop types, was loyal to the previous Commodore. "	Adventuring		1	
496	Diumjer	Krael	f	kobold	Lemurian	Catholic	Psion: 6 (telepath)	Short barrel-chested dark-skinned man with a bushy black beard and dull black eyes. Chews on a flower.	"Blacksmith in Gono Cove, his master died of the Kneeling Plague in Cuenca. Bought the knowledge on Gono Cove from Oyuchin Qori. "	Nobility		1	
497	Dmarga	Krag	m	double kobold	Vistana	Mysticism	Psion (egoist): 4		"Old outcast, "	The East		1	
498	Dolina	Krita	m	werechicken	Vistana	Mysticism	Bard: 4 / Druid: 5		Thief	The West		1	
499	Dolmar	Krotan	f	fish	Vistana	Mysticism	Sorcerer: 6 / dragon prophet: 3		Burglar	The North		1	
500	Dovook	Kudra	m	human	Vistana	Mysticism	Rogue: 7 / Fighter: 4		Dancer	The South		1	
501	Dramzelin	Kuduth	m	human	Vistana	Mysticism	Paladin		Scout	The Metropolin		1	
502	Drijak	Lady Aeylia	f	half dwarf	Vistana	Mysticism	Fighter: 6 / Blade or Orien: 5		Violinist	Key Plot		1	
503	Drina	Lady Finla	m	human	Vistana	Mysticism	Cleric:12/Hierophant:3		Singer	Subplot		1	
504	Drukan	Lafiana	m	half kobold	Vistana	Mysticism	Wizard (necromancer): 9 / Loremaster: 5		Fortune-teller	Adventuring		1	
505	Durgen	Lakashtai	m	centaur	Vistana	Mysticism	Monk: 3 / Expert: 3		Magician	Nobility		1	
506	Durnamm	Lakashtai	f	chocolate golem	Vistana	Mysticism	Rogue: 8		Hunter	The East		1	
507	Dusta	Lakoro	f	plastic dragon	Vistana	Mysticism	Psion (telepath): 5 / Flayerspawn Psychic: 3		Horse groomer	The West	Blue Box	1	
508	Dzarro	Lalia	f	human	Vistana	Mysticism	Knight		Record keeper	The North		1	
509	Ebba	Lanudo	f	human	Vistana	Mysticism	Knight: 4		Poet	The South	Page 32	1	
510	Ekhhas	Lath Mebsa	m	human	Vistana	Mysticism	Beguiler: 2		Beggar	Adventuring		1	
511	Elder Sovag	Lei	m	human	Vistana	Mysticism	Rogue: 3 / Psion (egoist): 5 / Ranger: 2 / Assassin: 3		Prostitute	Nobility		1	
512	Eliam	Lendar	m	human	Vistana	Mysticism	Wizard (conjurer): 6		Fletcher	The East		1	
513	Elinovira	Lens	m	kobold	Averoignian	Muslim (Shi'a)	Druid: 9	"Short curly blond hair under her tricorne, light-blue uniform with puffy sleeves, cutlass and pistol."	"Musketeer, crewmember of the Afrique Chevalle, guard of Erian Karling, contact of Mangu. Grew up with Sancia Adadils."	The West		1	
514	Elvinor	Leopolina	f	double kobold	Paititi	Atheist	Wizard (abjurer)		Forester	The North		1	
515	Embersage Fenwillow	Lesh Tariic	m	werechicken	Paititi	Egyptian	Rogue: 5		Brother of Rumu. 	The South		1	
516	Endira	Lieutenant Bara	f	fish	Scholomancian	Norse	Ranger		"Steppe nomad, brother of Ervalba. "	The Metropolin		1	
517	"Etan Bayard ""Singe"""	Lieutenant Mazzia	m	human	Scholomancian	Voudoun	Beguiler		Steppe nomad. Sister of Zborza. Voudoun. Needs the Magic Cup of Ayizan 	Key Plot		1	
518	Ethon	Lifti Rhoshak	m	human	Achaemenid	Sun	Artificer: 2	"Silver haired, clean-shaven chiselled-faced man in a red robe decorated in gold. He has a scimitar on his back and a turban."	"Mercenery, philosopher, alchemist. Has Hibara Sake and needs Gono silver powder. Lover of Iwalani Kaila. Formula for Potion of Animal Possession: Hibara Sake, Gono Silver and red-striped toad slime."	Subplot		1	
519	Evonashtai	Link	m	half dwarf	Agarthan	Catholic	Aristocrat:4/Dragonmark heir:2	Seeks docent component	"Soothsayer, contact of Zborza Pruzamky, wife of Rical Samedi"	Adventuring		1	
520	Faaziva	Lira	m	human	Iramian	Bushido	Rogue: 3	Friend of Lei and Daine	"Horse-trader, contact of Zborza Pruzamky. Daughter of Ali al-Khaby"	Nobility	Page 44	1	
521	Facelss Philanthropist	Lofian	m	half kobold	Achaemenid	Buddhist	Fighter:2/Psychic Warrior:6/Dragonmarked Heir:2	"Created Baobab, rebells against House Cannith. "	"Grenadier, trades with Ates Tugo. "	The East		1	
522	Fernia	Lofor	f	centaur	Achaemenid	Buddhist	Artificer	"Professor at the Morgrave University in Sharn, family in Gatherhold, coward"	"Thaumaturgist, healer, former student of Anish Vizapur. "	Adventuring		1	
523	Fifth of Seven Hundred	Lord	m	chocolate golem	Achaemenid	Buddhist	Rogue: 5 / Assassin: 6	"Works for Migda (Mirt), drives her chariot"	"Alchemist, teaches Alcoc Pizanquar. "	Nobility		1	
524	Figlamn	Lord Khundran	m	plastic dragon	Achaemenid	Buddhist	Commoner: 1	Theta Squad adventuring group	"Trapmaker, hires Tami Kasayama."	The East		1	
525	Fina	Lord Morrikan	m	human	Agarthan	Bushido	Bard: 7	"Served in the Karrnathi army, defected but misses Syele Trothut. "	"Professor, head of the History Department at the Agarthan Embassadorial University, her secretary died, her favored student was Tocta Tepoxte"	The West		1	
526	Findelas	Lord of Blades	m	human	Achaemenid	Buddhist	Psychic warrior: 8	Friend of Tak. Tak was drafted in his place when he attended his sister's wedding. Son of Sigor Kuma.	"Wife of Stany DeJova, general, tech-stealer, killed Yasmeen's father."	The North		1	
527	Fishknife Huraki	Lord Ruken	m	human	Agarthan	Agnostic	Artificer: 3 / Wizard (transmuter): 3	Queen of Aundaire	Agarthan military officer taking charge of Conada. 	The South		1	
528	Flamewind	Lovos	m	human	Agarthan	Agnostic	Rogue: 2 / Cleric: 3 / Black Flame Zealot: 7	Queen of Thrane (regent)	"Rogue, spy, musket-sharpshooter"	The Metropolin		1	
529	Flange	Mad Mabuk	f	human	Paititi	Egyptian	Cleric: 5 / Sovereign Speaker: 7	Reporter for the Korrenberg Chronicle: Society	Father of Tisi and Siza. Agent of Queen Cuitaita.	Key Plot		1	
530	Fondelor	Madox	f	kobold	Agarthan	All Devourer	Duskblade: 7	"Valenar elf, honorable warrior"	"Spy, agent, scared of Tisi"	Subplot		1	
531	Foogash	Maglor	f	double kobold	Agarthan	Muslim (Sunni)	Rogue: 7 / elemental scion: 3	"Works with the Seren savages, Dragon domain (SC) "	"Segeant, intelligence"	Adventuring		1	
532	Frinda	Malevanor	f	werechicken	Thinisian	Egyptian	Rogue: 6 / Extreme Explorer: 2	"Surgeon on the Ivory Lance, greedy"	Husband of Ivana Taty. Warlock. Noble. Commands a flotilla and seeks the Mask of Thoth.	Nobility	Red box	1	
533	Fritilia	Manten	m	fish	Vistana	Mysticism	Paladin: 8	"Hunter for the Inspired, Boromar Clan"	"Refugee from Adar, allied with Aundaire, seeks Ganitari's help"	The West		1	
534	Galdor	Marai	f	human	Vistana	Mysticism		"Friend of Seidum, grew up in Sharn"	Seneschal of Baerdren ir'Davik	The North		1	
535	Gan'dal	Margana	f	human	Vistana	Mysticism	Barbarian:7	Taught Alcor	Rebel of the Blue Council returned to their service	The South		1	
536	Garrote	Mashtil	f	half dwarf	Vistana	Muslim (Shi'a)	Druid	Vadalis breedmaster. Attacked by the Ashbound sect. 		The Metropolin		1	
537	Gaven	Matamir	f	human	Vistana	Atheist	Barbarian: 7	Kythri Blades adventuring group	Captain of the Lhazaar ship Seething Scythe. 	Key Plot		1	
538	Geminara	Matishtani	f	half kobold	Vistana	Egyptian	Sorcerer: 10		Missionary	Subplot		1	
539	Geth	Maximilian	m	centaur	Averoignian	Norse	Bard: 3 / Rogue: 2			Adventuring		1	
540	Geveron	Maximilian	m	chocolate golem	Paititi	Voudoun	Rogue: 1	Theta Squad adventuring group	Reporter for the Korrenberg Chronicle: Nature	Nobility		1	
541	Ghrynn	Maze	m	plastic dragon	Paititi	Sun	Wizard (diviner): 5 / Artificer: 2		Friend of Geth and Singe and Ashi	The East	"Blue Box, pag e20"	1	
542	Giles	Meeka	f	human	Scholomancian	Catholic	Spellthief: 2	Investigates a murder on the lightning rail. 		The West		1	
543	Glinda	Megior	f	human	Scholomancian	Bushido	Wizard: 7 / Primal Scholar: 3		Gruff skilled freelance guide in Stormreach	The North		1	
544	Gneera	Megor	f	human	Achaemenid	Buddhist	Rogue	"Elderly, from Sharn, fought the Boromars, exiled from Sharn and worked for Citadel afterwards"	Adaran agent	The South	"Green box, page 1"	1	
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
													
